id_venta,fecha,cliente,producto,cantidad,importe,medio_pago
V-3713,2026-04-14,Marta Gomez,Hosting mensual,1,11121.42,transferencia
V-3714,2026-04-14,Inmobiliaria Sol,Licencia software anual,1,127404.33,tarjeta
V-3715,2026-04-14,Restaurante El Puerto,Servicio de mantenimiento,1,29496.68,transferencia
V-3716,2026-04-14,Garcia SA,Mouse inalambrico,9,87800.40,tarjeta
V-3717,2026-04-14,Optica Vision,Disco SSD 1TB,4,281682.36,mercadopago
V-3718,2026-04-14,Kiosco El Sol,Licencia software anual,5,600702.31,transferencia
V-3719,2026-04-14,Kiosco El Sol,Aceite x12,6,33089.83,transferencia
V-3720,2026-04-15,Restaurante El Puerto,Auriculares,1,22859.84,transferencia
V-3721,2026-04-15,Juan Perez,Cartucho tinta,7,49510.08,efectivo
V-3722,2026-04-15,Veterinaria Patitas,Agua mineral x6,6,11400.52,transferencia
V-3723,2026-04-15,Juan Perez,Auriculares,7,151803.02,tarjeta
V-3724,2026-04-15,Almacen La Paz,Toner HP,1,8499.08,efectivo
V-3725,2026-04-15,Marta Gomez,Servicio de consultoria,1,20142.24,tarjeta
V-3726,2026-04-15,Martin Castro,Servicio mensual,1,44015.31,transferencia
V-3727,2026-04-15,Transportes Rios,Pendrive 64GB,1,8306.68,transferencia
V-3728,2026-04-15,Libreria Central,Cable HDMI,4,12879.85,efectivo
V-3729,2026-04-15,Almacen La Paz,Aceite x12,6,33213.64,tarjeta
V-3730,2026-04-15,Diego Torres,Tornillos x100,32,5193.77,tarjeta
V-3731,2026-04-15,Panaderia Ortiz,Silla ergonomica,4,399991.95,tarjeta
V-3732,2026-04-15,Juan Perez,Lapiceras x12,28,64025.24,transferencia
V-3733,2026-04-15,Inmobiliaria Sol,Cuaderno,40,16217.85,cheque
V-3734,2026-04-15,Taller Mecanico Lopez,Disco SSD 1TB,2,145278.28,tarjeta
V-3735,2026-04-15,Inmobiliaria Sol,Detergente 5L,19,83577.06,transferencia
V-3736,2026-04-15,Hotel Plaza,Notebook Lenovo,1,586984.68,tarjeta
V-3737,2026-04-15,Hotel Plaza,Toner HP,1,7456.01,tarjeta
V-3738,2026-04-15,Marta Gomez,Bolsas x100,6,6739.50,tarjeta
V-3739,2026-04-15,Restaurante El Puerto,Servicio de mantenimiento,1,33941.03,tarjeta
V-3740,2026-04-16,Sofia Ramirez,Auriculares,1,22944.47,cheque
V-3741,2026-04-16,Martin Castro,Servicio de mantenimiento,1,31378.27,efectivo
V-3742,2026-04-16,Agropecuaria Campo Verde,Licencia software anual,4,505596.34,efectivo
V-3743,2026-04-16,Martin Castro,Pendrive 64GB,10,90614.80,efectivo
V-3744,2026-04-16,Transportes Rios,Cable HDMI,12,43477.63,transferencia
V-3745,2026-04-16,Hotel Plaza,Lapiceras x12,11,24526.56,tarjeta
V-3746,2026-04-16,Veterinaria Patitas,Agua mineral x6,41,70083.44,tarjeta
V-3747,2026-04-16,Lucia Fernandez,Cuaderno,6,2847.04,tarjeta
V-3748,2026-04-16,Carlos Rodriguez,Hosting mensual,1,13087.89,transferencia
V-3749,2026-04-16,Panaderia Ortiz,Capacitacion,1,57533.18,efectivo
V-3750,2026-04-16,Marta Gomez,Teclado mecanico,4,153943.02,tarjeta
V-3751,2026-04-16,Escuela Sarmiento,Bolsas x100,6,7246.83,transferencia
V-3752,2026-04-16,Clinica Belgrano,Agua mineral x6,12,21415.02,cheque
V-3753,2026-04-17,Ana Martinez,Servicio de consultoria,1,17293.48,transferencia
V-3754,2026-04-17,Supermercado Don Pepe,Cable HDMI,4,14055.98,transferencia
V-3755,2026-04-17,Inmobiliaria Sol,Detergente 5L,13,56240.07,transferencia
V-3756,2026-04-17,Restaurante El Puerto,Carpeta A4,40,50467.32,efectivo
V-3757,2026-04-17,Bar La Esquina,Carpeta A4,27,35380.93,cheque
V-3758,2026-04-17,Almacen La Paz,Carpeta A4,49,59579.31,transferencia
V-3759,2026-04-17,Gimnasio Fuerza,Cartucho tinta,3,19134.30,tarjeta
V-3760,2026-04-17,Ferreteria Nuñez,Golosinas surtidas,75,11612.07,efectivo
V-3761,2026-04-17,Clinica Belgrano,Mouse inalambrico,10,95614.60,tarjeta
V-3762,2026-04-17,Escuela Sarmiento,Auriculares,4,79462.82,efectivo
V-3763,2026-04-17,Panaderia Ortiz,Toner HP,6,51813.57,efectivo
V-3764,2026-04-17,Bar La Esquina,Hosting mensual,1,12171.62,transferencia
V-3765,2026-04-17,Panaderia Ortiz,Servicio mensual,1,44088.03,transferencia
V-3766,2026-04-17,Consultora Delta,Hosting mensual,1,12839.43,tarjeta
V-3767,2026-04-17,Optica Vision,Notebook Lenovo,1,661233.72,tarjeta
V-3768,2026-04-17,Peluqueria Glamour,Cafe en grano,2,3605.21,tarjeta
V-3769,2026-04-18,Marta Gomez,Mouse inalambrico,7,62598.94,transferencia
V-3770,2026-04-18,Kiosco El Sol,Disco SSD 1TB,4,300233.96,transferencia
V-3771,2026-04-18,Garcia SA,Servicio mensual,1,47912.04,transferencia
V-3772,2026-04-18,Cafe Colonial,Resma A4,29,28869.70,tarjeta
V-3773,2026-04-18,Kiosco El Sol,Resma A4,23,23361.39,efectivo
V-3774,2026-04-18,Libreria Central,Harina x25kg,2,6141.89,efectivo
V-3775,2026-04-18,Sofia Ramirez,Lapiceras x12,8,20627.87,tarjeta
V-3776,2026-04-18,Hotel Plaza,Agua mineral x6,14,22933.51,transferencia
V-3777,2026-04-19,Diego Torres,Aceite x12,5,25745.86,tarjeta
V-3778,2026-04-19,Marta Gomez,Licencia software anual,3,352133.13,efectivo
V-3779,2026-04-19,Clinica Belgrano,Monitor 24'',2,376273.53,efectivo
V-3780,2026-04-19,Valentina Diaz,Licencia software anual,2,232538.42,efectivo
V-3781,2026-04-19,Escuela Sarmiento,Cable HDMI,14,48922.52,mercadopago
V-3782,2026-04-19,Agropecuaria Campo Verde,Auriculares,1,24120.72,efectivo
V-3783,2026-04-20,Farmacia San Martin,Licencia software anual,1,126458.72,transferencia
V-3784,2026-04-20,Carlos Rodriguez,Auriculares,5,100477.48,transferencia
V-3785,2026-04-20,Distribuidora Sur,Monitor 24'',2,330421.45,mercadopago
V-3786,2026-04-20,Optica Vision,Harina x25kg,7,22632.75,transferencia
V-3787,2026-04-20,Carniceria El Toro,Auriculares,7,141948.37,mercadopago
V-3788,2026-04-20,Optica Vision,Monitor 24'',1,169377.01,efectivo
V-3789,2026-04-20,Bar La Esquina,Resma A4,15,13366.38,transferencia
V-3790,2026-04-20,Imprenta Rapida,Teclado mecanico,2,80942.54,transferencia
V-3791,2026-04-20,Gimnasio Fuerza,Silla ergonomica,5,481976.39,tarjeta
V-3792,2026-04-20,Carniceria El Toro,Servicio mensual,1,44527.40,transferencia
V-3793,2026-04-20,Optica Vision,Aceite x12,10,51860.70,efectivo
V-3794,2026-04-21,Constructora Norte,Harina x25kg,2,5754.66,transferencia
V-3795,2026-04-21,Restaurante El Puerto,Notebook Lenovo,1,611463.81,cheque
V-3796,2026-04-21,Farmacia San Martin,Cafe en grano,9,16937.61,efectivo
V-3797,2026-04-21,Panaderia Ortiz,Mouse inalambrico,8,78935.97,mercadopago
V-3798,2026-04-21,Peluqueria Glamour,Cable HDMI,13,45496.89,transferencia
V-3799,2026-04-21,Optica Vision,Tornillos x100,9,1300.04,tarjeta
V-3800,2026-04-21,Mueblerias Hogar,Carpeta A4,36,46606.46,tarjeta
V-3801,2026-04-21,Farmacia San Martin,Tornillos x100,11,1805.15,tarjeta
V-3802,2026-04-21,Veterinaria Patitas,Teclado mecanico,2,77102.30,efectivo
V-3803,2026-04-21,Sofia Ramirez,Silla ergonomica,6,591292.83,transferencia
V-3804,2026-04-21,Carniceria El Toro,Teclado mecanico,2,81695.95,transferencia
V-3805,2026-04-21,Imprenta Rapida,Toner HP,5,37885.45,tarjeta
V-3806,2026-04-21,Sofia Ramirez,Harina x25kg,5,15724.52,mercadopago
V-3807,2026-04-21,Mueblerias Hogar,Servicio de consultoria,1,19556.75,tarjeta
V-3808,2026-04-21,Bar La Esquina,Agua mineral x6,32,56480.04,tarjeta
V-3809,2026-04-21,Diego Torres,Bolsas x100,8,8628.68,transferencia
V-3810,2026-04-21,Panaderia Ortiz,Mouse inalambrico,9,93137.19,efectivo
V-3811,2026-04-22,Pedro Sanchez,Servicio de consultoria,1,19478.78,tarjeta
V-3812,2026-04-22,Gimnasio Fuerza,Resma A4,15,13900.93,transferencia
V-3813,2026-04-22,Hotel Plaza,Tornillos x100,10,1757.49,transferencia
V-3814,2026-04-22,Estudio Contable RyR,Harina x25kg,10,34031.01,efectivo
V-3815,2026-04-22,Kiosco El Sol,Mouse inalambrico,10,91146.67,tarjeta
V-3816,2026-04-22,Agropecuaria Campo Verde,Disco SSD 1TB,2,137182.60,transferencia
V-3817,2026-04-22,Martin Castro,Servicio de mantenimiento,1,35001.07,mercadopago
V-3818,2026-04-22,Cafe Colonial,Cartucho tinta,5,30778.92,tarjeta
V-3819,2026-04-22,Optica Vision,Cuaderno,39,18841.95,transferencia
V-3820,2026-04-22,Juan Perez,Auriculares,1,23543.84,mercadopago
V-3821,2026-04-22,Carniceria El Toro,Bolsas x100,51,53068.35,tarjeta
V-3822,2026-04-22,Farmacia San Martin,Cable HDMI,10,36517.26,tarjeta
V-3823,2026-04-22,Martin Castro,Cuaderno,13,5613.82,transferencia
V-3824,2026-04-22,Kiosco El Sol,Cable HDMI,10,35085.44,tarjeta
V-3825,2026-04-22,Carniceria El Toro,Cuaderno,27,12033.03,tarjeta
V-3826,2026-04-22,Sofia Ramirez,Hosting mensual,1,12468.67,transferencia
V-3827,2026-04-22,Carniceria El Toro,Auriculares,3,62505.71,tarjeta
V-3828,2026-04-22,Libreria Central,Mouse inalambrico,8,73633.10,transferencia
V-3829,2026-04-22,Kiosco El Sol,Licencia software anual,4,458390.40,mercadopago
V-3830,2026-04-22,Carniceria El Toro,Resma A4,34,33625.66,tarjeta
V-3831,2026-04-22,Agropecuaria Campo Verde,Cartucho tinta,3,20892.39,mercadopago
V-3832,2026-04-23,Panaderia Ortiz,Lapiceras x12,17,42583.28,efectivo
V-3833,2026-04-23,Carlos Rodriguez,Golosinas surtidas,60,9029.01,tarjeta
V-3834,2026-04-23,Carniceria El Toro,Cable HDMI,1,3703.37,transferencia
V-3835,2026-04-23,Libreria Central,Lapiceras x12,2,4702.65,efectivo
V-3836,2026-04-23,Consultora Delta,Hosting mensual,1,11684.83,mercadopago
V-3837,2026-04-23,Pedro Sanchez,Detergente 5L,13,57390.79,tarjeta
V-3838,2026-04-23,Agropecuaria Campo Verde,Licencia software anual,3,373364.09,transferencia
V-3839,2026-04-23,Carniceria El Toro,Detergente 5L,5,19605.26,transferencia
V-3840,2026-04-23,Consultora Delta,Cable HDMI,6,22480.42,transferencia
V-3841,2026-04-23,Constructora Norte,Auriculares,7,152789.12,transferencia
V-3842,2026-04-24,Taller Mecanico Lopez,Armazon,3,43576.91,tarjeta
V-3843,2026-04-24,Consultora Delta,Golosinas surtidas,88,13831.91,efectivo
V-3844,2026-04-24,Carlos Rodriguez,Capacitacion,1,64395.51,tarjeta
V-3845,2026-04-24,Veterinaria Patitas,Carpeta A4,41,53475.84,tarjeta
V-3846,2026-04-24,Imprenta Rapida,Aceite x12,2,11820.59,transferencia
V-3847,2026-04-24,Escuela Sarmiento,Disco SSD 1TB,3,235008.94,transferencia
V-3848,2026-04-24,Agropecuaria Campo Verde,Harina x25kg,8,23151.69,transferencia
V-3849,2026-04-24,Supermercado Don Pepe,Servicio de mantenimiento,1,34357.34,transferencia
V-3850,2026-04-24,Peluqueria Glamour,Licencia software anual,3,331359.89,transferencia
V-3851,2026-04-24,Garcia SA,Bolsas x100,30,32136.93,mercadopago
V-3852,2026-04-24,Pedro Sanchez,Silla ergonomica,5,452470.69,mercadopago
V-3853,2026-04-24,Imprenta Rapida,Cartucho tinta,6,35221.93,efectivo
V-3854,2026-04-24,Farmacia San Martin,Disco SSD 1TB,6,430857.43,transferencia
V-3855,2026-04-24,Bar La Esquina,Servicio mensual,1,46153.15,mercadopago
V-3856,2026-04-24,Kiosco El Sol,Carpeta A4,37,47280.04,mercadopago
V-3857,2026-04-24,Optica Vision,Toner HP,4,33041.53,transferencia
V-3858,2026-04-24,Mueblerias Hogar,Lapiceras x12,28,69950.98,transferencia
V-3859,2026-04-25,Hotel Plaza,Hosting mensual,1,11006.42,transferencia
V-3860,2026-04-25,Transportes Rios,Cuaderno,10,4342.72,transferencia
V-3861,2026-04-25,Ana Martinez,Capacitacion,2,112855.13,efectivo
V-3862,2026-04-25,Escuela Sarmiento,Armazon,2,32968.74,efectivo
V-3863,2026-04-25,Almacen La Paz,Lapiceras x12,5,11371.56,tarjeta
V-3864,2026-04-25,Cafe Colonial,Harina x25kg,2,5599.91,transferencia
V-3865,2026-04-25,Estudio Contable RyR,Pendrive 64GB,5,44175.57,transferencia
V-3866,2026-04-25,Gimnasio Fuerza,Disco SSD 1TB,1,68027.88,transferencia
V-3867,2026-04-25,Bar La Esquina,Mouse inalambrico,10,98572.56,efectivo
V-3868,2026-04-25,Martin Castro,Lapiceras x12,17,41301.72,efectivo
V-3869,2026-04-25,Hotel Plaza,Golosinas surtidas,81,10951.35,transferencia
V-3870,2026-04-25,Gimnasio Fuerza,Pendrive 64GB,17,145274.03,tarjeta
V-3871,2026-04-25,Valentina Diaz,Carpeta A4,13,16957.74,efectivo
V-3872,2026-04-25,Imprenta Rapida,Hosting mensual,1,11798.60,efectivo
V-3873,2026-04-26,Sofia Ramirez,Servicio de mantenimiento,1,33870.69,tarjeta
V-3874,2026-04-26,Distribuidora Sur,Aceite x12,5,30566.78,tarjeta
V-3875,2026-04-26,Consultora Delta,Harina x25kg,10,29991.17,tarjeta
V-3876,2026-04-26,Hotel Plaza,Harina x25kg,11,33567.80,efectivo
V-3877,2026-04-26,Peluqueria Glamour,Harina x25kg,11,32654.38,transferencia
V-3878,2026-04-26,Almacen La Paz,Licencia software anual,1,131223.23,cheque
V-3879,2026-04-26,Comercial Andrade,Servicio de consultoria,1,20100.53,mercadopago
V-3880,2026-04-26,Hotel Plaza,Notebook Lenovo,1,657401.06,tarjeta
V-3881,2026-04-26,Taller Mecanico Lopez,Servicio de mantenimiento,1,29265.59,transferencia
V-3882,2026-04-26,Imprenta Rapida,Carpeta A4,12,15262.02,transferencia
V-3883,2026-04-26,Juan Perez,Servicio de consultoria,1,17907.74,tarjeta
V-3884,2026-04-26,Libreria Central,Agua mineral x6,45,79796.06,efectivo
V-3885,2026-04-26,Inmobiliaria Sol,Cuaderno,24,10334.22,tarjeta
V-3886,2026-04-26,Diego Torres,Mouse inalambrico,7,69785.87,transferencia
V-3887,2026-04-27,Sofia Ramirez,Pendrive 64GB,8,66953.78,efectivo
V-3888,2026-04-27,Comercial Andrade,Cuaderno,31,12972.68,transferencia
V-3889,2026-04-27,Optica Vision,Pendrive 64GB,17,158510.43,mercadopago
V-3890,2026-04-27,Kiosco El Sol,Cuaderno,18,8828.52,tarjeta
V-3891,2026-04-27,Estudio Contable RyR,Hosting mensual,1,12498.16,efectivo
V-3892,2026-04-27,Martin Castro,Servicio mensual,1,41636.66,transferencia
V-3893,2026-04-27,Lucia Fernandez,Capacitacion,3,162255.03,tarjeta
V-3894,2026-04-27,Ferreteria Nuñez,Notebook Lenovo,2,1299097.52,tarjeta
V-3895,2026-04-27,Ana Martinez,Teclado mecanico,3,113761.46,efectivo
V-3896,2026-04-27,Optica Vision,Monitor 24'',3,488616.34,efectivo
V-3897,2026-04-27,Transportes Rios,Mouse inalambrico,9,91836.78,transferencia
V-3898,2026-04-28,Imprenta Rapida,Tornillos x100,27,4302.79,transferencia
V-3899,2026-04-28,Pedro Sanchez,Armazon,3,46349.65,transferencia
V-3900,2026-04-28,Cafe Colonial,Servicio de mantenimiento,1,30882.78,transferencia
V-3901,2026-04-28,Pedro Sanchez,Capacitacion,3,188708.45,mercadopago
V-3902,2026-04-28,Constructora Norte,Cartucho tinta,4,27193.69,transferencia
V-3903,2026-04-28,Bar La Esquina,Pendrive 64GB,6,53226.55,tarjeta
V-3904,2026-04-28,Ana Martinez,Tornillos x100,9,1427.66,transferencia
V-3905,2026-04-28,Mueblerias Hogar,Hosting mensual,1,13021.91,mercadopago
V-3906,2026-04-28,Libreria Central,Capacitacion,1,57909.87,transferencia
V-3907,2026-04-28,Optica Vision,Servicio de mantenimiento,1,33542.37,mercadopago
V-3908,2026-04-28,Mueblerias Hogar,Cable HDMI,7,25967.07,transferencia
V-3909,2026-04-28,Panaderia Ortiz,Cuaderno,20,9095.65,transferencia
V-3910,2026-04-28,Taller Mecanico Lopez,Tornillos x100,25,4122.66,efectivo
V-3911,2026-04-28,Valentina Diaz,Pendrive 64GB,18,143917.51,mercadopago
V-3912,2026-04-28,Transportes Rios,Aceite x12,7,36884.81,efectivo
V-3913,2026-04-28,Constructora Norte,Carpeta A4,36,40771.00,transferencia
V-3914,2026-04-28,Farmacia San Martin,Servicio de consultoria,1,17615.84,tarjeta
V-3915,2026-04-29,Bar La Esquina,Disco SSD 1TB,4,306672.77,transferencia
V-3916,2026-04-29,Agropecuaria Campo Verde,Monitor 24'',4,648387.08,transferencia
V-3917,2026-04-29,Taller Mecanico Lopez,Resma A4,15,13529.65,efectivo
V-3918,2026-04-29,Diego Torres,Licencia software anual,4,504935.58,efectivo
V-3919,2026-04-29,Imprenta Rapida,Servicio mensual,1,46871.27,transferencia
V-3920,2026-04-29,Garcia SA,Cartucho tinta,4,24079.48,efectivo
V-3921,2026-04-29,Hotel Plaza,Disco SSD 1TB,1,69520.74,tarjeta
V-3922,2026-04-29,Libreria Central,Hosting mensual,1,12115.15,transferencia
V-3923,2026-04-29,Diego Torres,Notebook Lenovo,2,1304727.20,tarjeta
V-3924,2026-04-29,Peluqueria Glamour,Detergente 5L,16,67450.31,efectivo
V-3925,2026-04-29,Hotel Plaza,Monitor 24'',3,559828.51,efectivo
V-3926,2026-04-29,Carniceria El Toro,Armazon,2,29368.13,tarjeta
V-3927,2026-04-29,Consultora Delta,Notebook Lenovo,1,583047.40,cheque
V-3928,2026-04-29,Agropecuaria Campo Verde,Cafe en grano,8,16465.30,efectivo
V-3929,2026-04-29,Kiosco El Sol,Servicio de mantenimiento,1,29500.68,transferencia
V-3930,2026-04-30,Agropecuaria Campo Verde,Pendrive 64GB,6,55631.76,mercadopago
V-3931,2026-04-30,Panaderia Ortiz,Pendrive 64GB,3,23066.49,tarjeta
V-3932,2026-04-30,Garcia SA,Tornillos x100,42,7055.03,transferencia
V-3933,2026-04-30,Peluqueria Glamour,Servicio mensual,1,42994.66,transferencia
V-3934,2026-04-30,Agropecuaria Campo Verde,Licencia software anual,2,259759.41,tarjeta
V-3935,2026-04-30,Mueblerias Hogar,Silla ergonomica,1,89497.92,tarjeta
V-3936,2026-04-30,Marta Gomez,Licencia software anual,1,111484.42,tarjeta
V-3937,2026-04-30,Optica Vision,Cable HDMI,3,9692.68,transferencia
V-3938,2026-04-30,Distribuidora Sur,Detergente 5L,16,65991.90,transferencia
V-3939,2026-04-30,Pedro Sanchez,Licencia software anual,1,110782.41,tarjeta
V-3940,2026-04-30,Cafe Colonial,Golosinas surtidas,43,5858.99,efectivo
V-3941,2026-04-30,Inmobiliaria Sol,Monitor 24'',2,376055.95,efectivo
V-3942,2026-04-30,Cafe Colonial,Auriculares,4,82683.94,efectivo
V-3943,2026-04-30,Carlos Rodriguez,Servicio mensual,1,43142.51,tarjeta
V-3944,2026-04-30,Libreria Central,Harina x25kg,5,15612.06,tarjeta
V-3945,2026-04-30,Inmobiliaria Sol,Carpeta A4,47,59911.00,transferencia
V-3946,2026-05-01,Ferreteria Nuñez,Disco SSD 1TB,3,210426.17,transferencia
V-3947,2026-05-01,Distribuidora Sur,Hosting mensual,1,12300.84,mercadopago
V-3948,2026-05-01,Imprenta Rapida,Pendrive 64GB,1,8629.93,cheque
V-3949,2026-05-01,Distribuidora Sur,Golosinas surtidas,96,13785.73,transferencia
V-3950,2026-05-01,Hotel Plaza,Capacitacion,3,168971.54,cheque
V-3951,2026-05-01,Kiosco El Sol,Armazon,4,66211.61,efectivo
V-3952,2026-05-01,Ana Martinez,Cable HDMI,11,34659.52,efectivo
V-3953,2026-05-01,Mueblerias Hogar,Servicio de mantenimiento,1,29620.50,tarjeta
V-3954,2026-05-01,Transportes Rios,Servicio de consultoria,1,17496.79,transferencia
V-3955,2026-05-01,Gimnasio Fuerza,Aceite x12,4,22452.81,tarjeta
V-3956,2026-05-01,Distribuidora Sur,Cartucho tinta,6,38121.48,transferencia
V-3957,2026-05-01,Panaderia Ortiz,Servicio de consultoria,1,20133.60,transferencia
V-3958,2026-05-01,Hotel Plaza,Silla ergonomica,1,93526.74,tarjeta
V-3959,2026-05-01,Consultora Delta,Silla ergonomica,2,192186.08,transferencia
V-3960,2026-05-01,Ferreteria Nuñez,Licencia software anual,5,547382.23,tarjeta
V-3961,2026-05-01,Supermercado Don Pepe,Pendrive 64GB,19,146072.89,transferencia
V-3962,2026-05-01,Estudio Contable RyR,Pendrive 64GB,10,85527.80,transferencia
V-3963,2026-05-01,Comercial Andrade,Aceite x12,3,18220.97,transferencia
V-3964,2026-05-01,Taller Mecanico Lopez,Bolsas x100,60,63168.02,transferencia
V-3965,2026-05-02,Constructora Norte,Servicio de consultoria,1,20009.53,mercadopago
V-3966,2026-05-02,Lucia Fernandez,Servicio de mantenimiento,1,31158.82,tarjeta
V-3967,2026-05-02,Gimnasio Fuerza,Armazon,4,63117.52,tarjeta
V-3968,2026-05-02,Farmacia San Martin,Teclado mecanico,2,82775.71,tarjeta
V-3969,2026-05-02,Farmacia San Martin,Toner HP,2,17291.14,tarjeta
V-3970,2026-05-02,Marta Gomez,Servicio de consultoria,1,16813.26,efectivo
V-3971,2026-05-02,Garcia SA,Hosting mensual,1,10892.95,efectivo
V-3972,2026-05-02,Supermercado Don Pepe,Cable HDMI,13,44704.41,transferencia
V-3973,2026-05-02,Ferreteria Nuñez,Mouse inalambrico,5,51581.75,tarjeta
V-3974,2026-05-02,Comercial Andrade,Teclado mecanico,5,172619.69,tarjeta
V-3975,2026-05-02,Panaderia Ortiz,Hosting mensual,1,11874.63,tarjeta
V-3976,2026-05-02,Marta Gomez,Pendrive 64GB,4,37224.57,tarjeta
V-3977,2026-05-02,Estudio Contable RyR,Servicio mensual,1,44177.28,transferencia
V-3978,2026-05-03,Marta Gomez,Monitor 24'',2,347914.03,efectivo
V-3979,2026-05-03,Consultora Delta,Cuaderno,28,13784.32,tarjeta
V-3980,2026-05-03,Carlos Rodriguez,Servicio mensual,1,42074.83,transferencia
V-3981,2026-05-03,Carniceria El Toro,Servicio de mantenimiento,1,29963.05,efectivo
V-3982,2026-05-03,Almacen La Paz,Detergente 5L,13,54019.27,tarjeta
V-3983,2026-05-03,Valentina Diaz,Silla ergonomica,1,89386.68,transferencia
V-3984,2026-05-03,Optica Vision,Servicio mensual,1,45962.66,efectivo
V-3985,2026-05-03,Almacen La Paz,Auriculares,8,190853.32,mercadopago
V-3986,2026-05-03,Mueblerias Hogar,Teclado mecanico,2,69599.79,transferencia
V-3987,2026-05-03,Escuela Sarmiento,Cafe en grano,15,27829.33,transferencia
V-3988,2026-05-03,Almacen La Paz,Notebook Lenovo,2,1215940.12,transferencia
V-3989,2026-05-03,Kiosco El Sol,Harina x25kg,12,37864.50,efectivo
V-3990,2026-05-03,Transportes Rios,Notebook Lenovo,2,1261951.54,transferencia
V-3991,2026-05-03,Farmacia San Martin,Aceite x12,1,5152.40,tarjeta
V-3992,2026-05-03,Agropecuaria Campo Verde,Cartucho tinta,2,13833.42,efectivo
V-3993,2026-05-03,Imprenta Rapida,Pendrive 64GB,9,77634.78,transferencia
V-3994,2026-05-03,Libreria Central,Bolsas x100,9,9537.00,transferencia
V-3995,2026-05-03,Mueblerias Hogar,Licencia software anual,5,600220.32,transferencia
V-3996,2026-05-03,Constructora Norte,Capacitacion,3,191581.62,efectivo
V-3997,2026-05-03,Kiosco El Sol,Lapiceras x12,17,41933.27,transferencia
V-3998,2026-05-03,Clinica Belgrano,Servicio de mantenimiento,1,33185.00,tarjeta
V-3999,2026-05-04,Pedro Sanchez,Cartucho tinta,5,29913.36,mercadopago
V-4000,2026-05-04,Marta Gomez,Golosinas surtidas,47,7028.79,tarjeta
V-4001,2026-05-04,Libreria Central,Servicio de mantenimiento,1,30388.75,efectivo
V-4002,2026-05-04,Peluqueria Glamour,Teclado mecanico,2,71606.22,efectivo
